isotype	I	II	III	IV	V	X	I_hapshare	II_hapshare	III_hapshare	IV_hapshare	V_hapshare	X_hapshare	swept_chroms
JU2825	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.43735978213243076	0.1793568434455804	0.14735799043269399	0.044265906747894775	0.7147109403538555	0.22911964988394873	3
JU2829	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3558598059724192	0.012122891453272003	0.30806992773877906	0.812805581472359	0.48465351208323754	0.6201402808732174	4
JU2838	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5756706168784856	0.03469288777732343	0.20263716328315626	0.7213945471096397	0.3792664803181985	0.1416343562701518	4
JU2841	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.20594045961236646	0.06885291057410708	0.0321040531356185	0.7295221930076113	0.8264882171084958	0.5992432953744575	4
JU2853	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4024077656783833	0.1745712896283488	0.7816617479667767	0.85802754021398	0.8877800475905024	0.6825097426711583	4
JU2862	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.6279448287474217	0.1510072459799846	0.22615413857408226	0.7903364103653098	0.967012437674606	0.19389307313990228	4
JU2866	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3433415843411242	0.01583687838840643	0.22615413857408226	0.7882499627635062	0.8714228091022456	0.18302154614768426	4
JU2878	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5818444091303764	0.5490506313548248	0.3514597196769745	0.6797890860782754	0.7965870453093071	0.8852692057970981	4
JU2879	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.024442671278346727	0.038457045999856374	0.5303379567513824	0.47091809771566867	0.4257992194254648	0.1656745937922698	3
JU2906	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4637869911334528	0.1546425984398369	0.12681454106125048	0.7545961987473632	0.9347723448619351	0.4713426580198543	4
JU2907	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.32636611612142474	0.22214809842622837	0.2896140134484022	0.831453296493188	0.9347723448619351	0.7620443710253824	4
JU310	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.537562345559601	0.1765633848632898	0.1850091134845713	0.7879788443970915	0.8825333176082085	0.2703768147786758	4
JU311	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.5344503127094935	0.07706663894675711	0.16279751062295314	0.05608440868161255	0.8951857300805282	0.1962614985888948	3
JU3125	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.2745003427704886	0.149647046632736	0.3157567737901328	0.738575562792768	0.6074440674814462	0.6384935110681218	4
JU3127	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8226593470476552	0.1529433985898917	0.24581530266170715	0.8408012330295898	0.6074440674814462	0.5891876524969072	4
JU3128	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5275973634103326	0.34701538225438283	0.21454776031194084	0.7837702319716032	0.9347723448619351	0.2924892733636517	4
JU3132	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.4825998341907195	0.18421381756604985	0.19731170006340132	0.12164746861212966	0.7541955905181323	0.13163715667755588	3
JU3134	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3609873652051479	0.0256518906213468	0.036774505086854564	0.4060455898518601	0.9057787155461702	0.9162000878348207	4
JU3135	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.06422100527079866	0.18860429708878645	0.11430916619063611	0.840311626167847	1	0.883266617189971	3
JU3137	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7420400872231029	0.33352697919990243	0.09281694952642286	0.032710668831638645	0.8147389949713079	0.7103352588847809	3
JU3140	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0.7372699615680768	0.26818028740605593	0.15169189083697726	0.13649539867012686	0.737768095921731	0.01311406152798043	2
JU3144	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.45393725221956277	0.2725335811510736	0.23957522137782403	0.6747230883345948	0.69363673832981	0.6039055631268176	4
JU323	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.9184152372703938	0.7810820143148849	0.27612790179437485	0.49308662498396166	0.9958567548258868	0.015124521856627635	3
JU346	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.22392671674017386	0.15681117855633267	0.20781375039762054	0.3425364135070494	0.8553684036138326	0.22229220566486457	4
JU360	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3031373225225913	0.15558312972425795	0.18623042068507423	0.9121467563889396	0.7822239037775404	0.5699845029022018	4
JU367	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4908181465070693	0.18224297134694822	0.17286949865008827	0.6359277069669681	1	0.22498841186319402	4
JU393	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7674219276954765	0.1878590075332352	0.21124233295323547	0.1235825050052842	0.673220762865596	0.32031133508078	3
JU394	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.43735978213243076	0.18168826710012911	0.1438773847968506	0.058744109094957704	0.7874900032110246	0.22911964988394873	3
JU397	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0.7781746602003663	0.26344988921327156	0.15240604566318602	0.13719993950431375	0.7841531011160917	0.015203975275998696	2
JU406	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.5293061951584674	0.18168826710012911	0.31037877888461646	0.116278189803037	0.8118119122029168	0.22911964988394873	3
JU440	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.35584131917528405	0.17982530554477985	0.14495032449759582	0.6080437935565215	0.9240333472123821	0.6540255502489078	4
JU561	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.7971576083909844	0.17857600769686574	0.05446482273426044	0.49378485940658046	1	0.6500284712805338	4
JU642	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.17278385695634568	0.14446897627291605	0.8348878982544803	0.5835023356081898	0.9347723448619351	0.49949023524271663	4
JU751	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3737661309773617	0.01761720488215814	0.418630453177702	0.2940937703775924	0.7416691512172576	0.4958605221556398	4
JU774	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.29010399754378297	0.03385020689917506	0.24500865428643298	0.7391667028807574	0.6708589332913232	0.6431610455118587	4
JU775	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.5592566684969482	0.2980417785819758	0.282317122524962	0.16700902837346293	0.1721471691857953	0.02822776684640431	3
JU778	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7783162371467717	0.3754647976277179	0.2420941266087738	0.05210735622270255	0.8282554762699353	0.5255545811861891	3
JU782	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7323792062367803	0.548524324712507	0.23979552023152886	0.10711520311862371	0.5208857683507376	0.3368507280917673	3
JU792	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0.6823074501991953	0.26344988921327156	0.15169189083697726	0.13719993950431375	0.7945874005593897	0.01311406152798043	2
JU830	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.2884671845053508	0.1507038572538336	0.30830926297100325	0.6969289954241824	0.9370222142257476	0.5395123893251528	4
JU847	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.9133706691269623	0.04669431880672348	0.09207968947743106	0.24760204433223873	0.9091451739888453	0.1316049335873049	4
KR314	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5169338729261455	0.024657712130269585	0.36839642924040056	0.6813539934433959	1	0.863415211507211	4
LKC34	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.9964236692448656	0.5684621319911476	0.26507481369416036	0.28343604948950746	0.8684133702969418	0.4736823715061803	4
LSJ1	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.52337891570146855	0.18168826710012911	0.16279751062295314	0.8418435108687563	0.8689444758659985	0.3504107028229749	4
MY1	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3380203127340982	0.9271932640619789	0.268635415714545	0.8281940283327579	0.9239884866069092	0.49082035513922895	4
MY10	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.7425295883515622	0.21645729718421028	0.24083532791469842	0.33831100309438417	0.6482788879581988	0.8132896179072038	4
MY16	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.6705966627075218	0.005472670912753443	0.008864485833955407	0.018418390963806586	0.25588790664249744	0.2157277562280749	3
MY18	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.15046031792370126	0.10314364105165577	0.10060021265523912	0.746260727922715	0.8684679873667178	0.31876241813621986	4
MY2147	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.26261472869727465	0.15416088849742896	0.0481004237265353	0.11842036315069698	0.8588056920743171	0.14603963213576512	3
MY2212	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4207375580364069	0.06465518061171588	0.13054102114331326	0.6721741514407914	0.9347723448619351	0.4753940462036075	4
MY23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.006094059626836685	0.005033918085699773	9.619910366267189e-5	0.018418390963806586	0.03612436125049942	0.014773975409081758	0
MY2453	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.34065095736671935	0.1501857485342934	0.23054805443125476	0.05608440868161255	0.8951857300805282	0.1962614985888948	3
MY2530	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.7108728102372168	0.08900242101055467	0.185235079657072	0.6593758051424314	0.5220586962283709	0.8063254096055956	4
MY2535	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3875604736051429	0.1501512516752455	0.045380837283866264	0.8271157466166389	0.9347723448619351	0.6867708924125382	4
MY2573	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3795214433214417	0.18243001515304047	0.014903958564052546	0.20471695506268975	0.7896310210417283	0.1147462544904915	4
MY2585	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.32159971442553376	0.18452645354909392	0.027920481995291475	0.8226334359290943	0.9144536949117265	0.8309751109190688	4
MY2693	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.48820485818398873	0.12227457597884017	0.11430916619063611	0.8376045703367269	0.9968622923845918	0.8946993582848028	4
MY2713	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.06422100527079866	0.12227457597884017	0.11430916619063611	0.8938118967129034	1	0.8946993582848028	3
MY2741	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.48820485818398873	0.10110006286167186	0.11430916619063611	0.7295211037183406	0.8653302797513096	0.5257798030314056	4
MY518	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.6191253630278288	0.014800529782561576	0.005490469386233734	0.736468590687861	1	0.5210054057207029	4
MY679	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.47025264868255967	0.3945355925934063	0.21798448055608313	0.8201686609642183	0.8703362546291793	0.8441225281591016	4
MY772	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.25586797873273537	0.1554271068579559	0.043556905184739335	0.24670154609132625	0.8951041870823073	0.02059542494412635	3
MY795	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.6705966627075218	0.015362710534953812	0.10060021265523912	0.7295211037183406	0.8653302797513096	0.2157277562280749	4
MY920	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.7108728102372168	0.2259859723703769	0.19636511250862995	0.6737660617136263	0.681571674573707	0.6951998638588595	4
N2	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.52337891570146855	0.18168826710012911	0.16279751062295314	0.8418435108687563	0.8689444758659985	0.3504107028229749	4
NIC1	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.43735978213243076	0.34085782408110304	0.10452090739295924	0.8156177250526098	0.7775555790858518	0.690533462036924	4
NIC1049	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3866937221164404	0.18243001515304047	0.014903958564052546	0.5341164253011856	0.7896310210417283	0.1147462544904915	4
NIC1107	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.43735978213243076	0.18168826710012911	0.21514413662830278	0.1347340179191525	0.7969281389534777	0.2339466008462384	3
NIC166	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.30380151723405063	0.6605564159730951	0.03222677238492836	0.697469512226584	0.8528628574943085	0.27887855717573956	4
NIC195	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.023817245641454952	0.6406010979314017	0.04226475649928846	0.348644803751925	0.10997950472935042	0.4682939799169165	3
NIC199	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.5982165294709139	0.34159681763196115	0.19915626701557976	0.1982840139461132	0.30159541147744723	0.0044062385941445155	3
NIC2	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.43735978213243076	0.26312387422025457	0.16030447161625103	0.8938118967129034	0.8877800475905024	1	4
NIC207	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.43735978213243076	0.16351550538718299	0.1489088013606215	0.6625929350073837	0.9066014150508	1	4
NIC231	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8297294164642485	0.4258599211097495	0.9527546148323033	0.209415231680935	0.978045707504835	0.8749407143275808	4
NIC236	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4296920837739187	0.34085782408110304	0.30554608176836623	0.3864716922957322	0.7127781082540932	0.5221385372019541	4
NIC242	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.592025713405834	0.22077169998357135	0.2686126011234951	0.6831867513071185	0.8054886711666923	0.4078290783091882	4
NIC251	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0.014205707113672987	0.2007172854513432	0.25745452230969107	0.15077489172177994	0.09770491611975467	0.018567352346466743	2
NIC252	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.1257682078825708	0.48892227811748146	0.40825272056732476	0.4113132207726776	0.5426919921523592	0.22008461251167663	3
NIC255	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.43735978213243076	0.17255604345948405	0.2974928944174149	0.6730044765202551	0.9063685033784628	0.9613717069375067	4
NIC256	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.5890235373502128	0.38009773891452286	0.282317122524962	0.12592849010862278	0.5947038468303973	0.3368507280917673	3
NIC258	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0.7260193490266734	0.08157779189277904	0.282317122524962	0.3994525232124677	0.04969474223182182	0.02822776684640431	2
NIC259	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.5013916634785808	0.3030972080170438	0.2991733997562472	0.05689547054028633	0.7709755613003914	0.5255545811861891	3
NIC260	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.404891646421518	0.3746995707239717	0.17627795495818463	0.6785437991176299	0.6802483823638708	0.10950023346166882	4
NIC261	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7323792062367803	0.35715516339607806	0.282317122524962	0.04558194018013175	0.5203502149817779	0.09085518325962325	3
NIC262	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7101441777328656	0.3674054525368144	0.2296696200179	0.07814578428426185	0.5088151568012074	0.1859795578754167	3
NIC265	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.28923604906821554	0.20364158288116324	0.03218804570649014	0.1800086638628743	0.13550203274020725	0.004499453368403079	3
NIC266	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.22909942897741611	0.19190871580195523	0.4244002923173972	0.4235852110291571	0.35934923235278	0.22026594526208726	4
NIC267	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.26136148344976134	0.7604546633555803	0.30326738366484	0.6597066624257004	0.9837985301599572	0.3316994508766351	4
NIC268	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0.001550696483432139	0.8164962537132491	0.07505833342173382	0.5051757866359801	0.3667554409266652	0.30545224314332	3
NIC269	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.6657740026289821	0.3000058697127087	0.22962399083580018	0.13150496320323513	0.5544128535869401	0.13502675394272728	3
NIC271	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.7323792062367803	0.38009773891452286	0.282317122524962	0.12592849010862278	0.5203502149817779	0.3368507280917673	3
NIC272	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.360976060329202	0.796752376495834	0.33425831726260946	0.15551868916534414	0.8840310783561734	0.007362608020264869	3
NIC274	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8303150090382483	0.7478792465649884	0.16163781734987165	0.40603945543333475	0.8339210646559932	0.1926728996732103	4
NIC275	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8550615154824599	0.8351145889249998	0.39535433893559907	0.6530430213077594	0.9732137707328453	0.6248535732377325	4
NIC276	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.4634048198272096	0.8032396223315351	0.33425831726260946	0.8938118967129034	0.971550963130417	0.03342383925378345	3
NIC277	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.45393725221956277	0.2245824224074807	0.338152128565016	0.6588943392847131	1	0.22954138161171517	4
NIC3	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.6786948773417635	0.18524924800454362	0.18923133864540329	0.6423410982076835	0.8825333176082085	0.2703768147786758	4
NIC501	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0.7378306169157253	0.21074793584502385	0.13105304159913717	0.13719993950431375	0.22444497435436836	0.010422895496667401	2
NIC511	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.20872498355639293	0.1483925021142443	0.15022361932125575	0.7340610320752119	0.9347723448619351	0.27575892031694155	4
NIC513	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.44646938416821286	0.9393421921179924	0.26960648899283174	0.46561767345469696	0.8619151346387292	0.5244198074033257	4
NIC514	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5188267746543883	0.40118214046452055	0.22185344284530792	0.39724860436245446	0.9378832700263147	0.5234494903060316	4
NIC515	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.23746104722119832	0.22654874337320913	0.3022779279294335	0.7158332094027908	0.5867145938627822	0.7554849617556091	4
NIC522	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.5944274010509145	0.1797970391070429	0.15311191748500086	0.4414595879986924	0.8640246830894743	0.514499003151237	4
NIC523	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.23457537788709076	0.2907914700941417	0.15417119749428945	0.13027022514921258	0.9057787155461702	0.6044831436144623	3
NIC526	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.2301682052491997	0.31147987918229325	0.21299811191094578	0.4191100667183945	0.8725325590909347	0.5298784781753689	4
NIC527	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0.3155430938878592	0.1554303860270669	0.18216891487265752	0.48178266890318777	0.8232820707655486	0.06972991783678296	3
NIC528	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3946121227238713	0.23414972620577507	0.20413268152385775	0.7634939721598302	0.7551873064190744	0.8144785310121759	4
NIC529	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.7151085477563512	0.3993525608507214	0.20957367085752782	0.4700547499719938	0.91476642785329	0.4944207899527385	4
PB303	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.83732070716122	0.11775686469459623	0.1410035455618282	0.8938118967129034	0.8981068346232431	0.8309751109190688	4
PB306	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.23418256669760434	0.01846939535072845	0.0052219256648309885	0.8938118967129034	0.35535003850455593	0.14739906145294424	4
PS2025	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	0.04401693098020789	0.002769717397926844	0.024837533228289337	0.7225812417737161	0.10172620549007724	0.2541117427679974	2
PX179	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.17166487373550807	0.1846871328355336	0.2721264114348474	0.7127784409702105	0.9342277524157532	1	4
QG2075	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.522751096090847	0.0281627504096502	0.15567877695191543	0.6847706925689718	0.31874440617423494	0.594182911058891	4
QG536	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8358829264387068	0.2841666959059246	0.7477329634947653	0.8795488003313274	0.835292230497043	0.6242492628755738	4
QG556	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0.012616175056403018	0.002769717397926844	0.024837533228289337	0.7668264520254646	0.13493950561699736	0.005138931637496464	2
QG557	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4863748647654215	0.01846939535072845	0.0878944472046386	0.6011538095942993	1	0.17751819344557426	4
QW947	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.8434408345020026	0.34085782408110304	0.30850166117832856	0.23189604098387817	0.7371640559994268	0.5548092962199597	4
QX1211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	4.180737480929109e-4	0	0	0	0
QX1212	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.4750122674528831	0.017275712210937145	0.22952728312660456	0.8938118967129034	0.25402002198647927	0.6242492628755738	4
QX1233	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.48261266854988166	0.016372956954674996	0.024837533228289337	0.3409461658336279	0.6529905906553924	0.5562220720239867	4
QX1791	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0.006374420550296091	0.0017080536065449592	0.005406040867762416	1.1064885751328101e-5	0.10692769226045513	0.08011322820149001	2
QX1792	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0.02084532675380687	0.06108757578569712	0.3336471913857917	1.1064885751328101e-5	0.5075620250479047	0.40005521531282023	2
QX1793	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.0025243787987292523	0.004735120196304179	0.04147104123613814	5.242921253673341e-4	0.1490288444128029	0.01047771439185713	1
QX1794	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.0663901449677442	0.032142874709834526	0.0026624773071109884	0.0010802883016180073	0.09236712580396375	0.014644063688456516	1
RC301	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.36459116015890397	0.11775686469459623	0.027920481995291475	0.8938118967129034	0.8981068346232431	0.8309751109190688	4
WN2001	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.11693431182132923	0.0941248110788696	0.013237984811876258	0.6770896552720511	0.48981324692549416	0.41963162042219043	4
WN2002	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.31526259996585926	0.06431421260755264	0.18731861855180823	0.7428694264364544	0.7801163161848169	0.4668528885678535	4
WN2033	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0.3875604736051429	0.17352549701546424	0.24676908335187323	0.7149316792036218	1	0.46140503433401414	4
WN2050	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.4340753166745125	0.18114615486269628	0.19811326238334587	0.13972324943474487	0.12059185964618278	0.22840304007017725	3
XZ1513	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.024199150950617043	0.004972859956852693	0.005685047331557476	6.853922754255309e-4	0.09924782442802489	0.04368318416232283	1
XZ1514	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00223083469326011	0	0
XZ1515	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.02947234358523767	0.018069533469331406	0.22615413857408226	1.1064885751328101e-5	0.2642502965439064	0.006355707238784142	1
XZ1516	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0
